//	Liosta Minicíochta Focal Gaeilge | Irish Word Frequency List
//  A corpus-based, cleaned-up frequency list of Irish lemmas.
//  Created by Michal Boleslav Měchura, http://www.lexiconista.com/
//	Available under the Open Database License, http://opendatacommons.org/licenses/odbl/summary/
//  Date stamp: 2015-03-10
//  Format: rank [tab] lemma [tab] corpus frequency [tab] window size [new line]
//	For an explanation of what the columns mean, visit http://www.lexiconista.com/datasets/frequency-ga/



Máirt	1745	19689
bruach	1744	19700
táirge	1744	19700
triall	1739	19757
éagsúlacht	1736	19791
tuar	1735	19803
sonrach	1734	19814
uaigh	1729	19871
feidhmeannach	1728	19883
rath	1727	19894
méar	1726	19906
cuntais	1721	19964
eagrán	1720	19975
faic	1718	19998
Nóra	1718	19998
póg	1717	20010
tiomáin	1712	20069
scairt	1709	20104
cruinne	1709	20104
suaimhneas	1704	20163
pingin	1702	20186
tart	1700	20210
láithreán	1700	20210
pléasc	1697	20246
gairdín	1697	20246
freagracht	1695	20270
cluin	1694	20282
deonach	1692	20306
cosaint	1689	20342
spéisiúil	1688	20354
lárnach	1686	20378
acmhainn	1685	20390
sneachta	1684	20402
dabht	1683	20414
braon	1682	20427
ceal	1682	20427
fáinne	1681	20439
bail	1680	20451
uafás	1680	20451
figiúr	1677	20487
reifreann	1674	20524
mothúchán	1669	20586
tráigh	1667	20610
tábla	1657	20735
plé	1653	20785
lón	1652	20797
urlabhra	1651	20810
forleathan	1649	20835
folach	1648	20848
T	1637	20988
sábháilteacht	1637	20988
tréan	1633	21039
banna	1631	21065
sprioc	1631	21065
cairt	1630	21078
aonach	1628	21104
ualach	1627	21117
reilig	1627	21117
áitreabh	1626	21130
cluas	1626	21130
binse	1624	21156
och	1624	21156
anáil	1623	21169
leataobh	1622	21182
stairiúil	1621	21195
art	1618	21235
neamh	1614	21287
suimiúil	1612	21314
fiosraigh	1610	21340
nádúr	1609	21353
contúirt	1608	21367
colainn	1607	21380
fásta	1607	21380
gránna	1607	21380
lom	1605	21407
iondúil	1600	21473
R	1599	21487
ceil	1597	21514
tonn	1595	21541
cosán	1594	21554
míleata	1593	21568
scoilt	1587	21649
ardán	1587	21649
séid	1586	21663
néal	1585	21677
Donncha	1584	21690
feadh	1583	21704
Céadaoin	1580	21745
gréasán	1579	21759
grianghraf	1577	21787
séasúr	1576	21800
dromchla	1575	21814
fearg	1573	21842
ceo	1572	21856
cúlra	1568	21912
aisce	1568	21912
áras	1567	21926
oir	1561	22010
G	1561	22010
cnuasach	1561	22010
sibhialta	1560	22024
meánscoil	1559	22038
ríomhaire	1559	22038
clú	1559	22038
tinneas	1556	22081
peann	1555	22095
donn	1553	22123
sceideal	1551	22152
Gaeilgeoir	1546	22223
seoladh	1546	22223
teastas	1545	22238
srian	1544	22252
pian	1543	22267
uaigneas	1540	22310
clúdach	1539	22325
coinbhinsiún	1539	22325
athbhreithnigh	1537	22354
gair	1537	22354
gin	1537	22354
dinnéar	1536	22368
cian	1535	22383
gortaigh	1533	22412
aréir	1527	22500
úinéir	1521	22589
fliuch	1521	22589
gairmiúil	1521	22589
saibhreas	1520	22604
duilleog	1520	22604
caite	1520	22604
aice	1517	22648
claon	1513	22708
teampall	1513	22708
Máirín	1513	22708
míchumas	1512	22723
gorta	1510	22753
fiach	1508	22783
cóta	1507	22799
custaiméir	1507	22799
cleachtas	1506	22814
deimhnigh	1505	22829
casta	1503	22859
dlúth	1503	22859
caoga	1502	22875
leacht	1500	22905
cluain	1498	22936
teoranta	1491	23043
admháil	1490	23059
scéalaí	1489	23074
culaith	1487	23105
tinn	1487	23105
manach	1485	23136
cleachtadh	1485	23136
tráchtáil	1483	23168
géag	1482	23183
inné	1480	23215
míniú	1480	23215
taisce	1479	23230
goid	1477	23262
cuan	1477	23262
toiligh	1476	23277
argóint	1475	23293
éad	1475	23293
spraoi	1475	23293
réigiúnach	1474	23309
leictreachas	1474	23309
cáipéis	1473	23325
leis	1469	23388
buíoch	1468	23404
réasúnta	1468	23404
cuimsitheach	1467	23420
cách	1466	23436
inneall	1463	23484
inmheánach	1463	23484
athuair	1461	23516
jab	1457	23581
péire	1456	23597
lóistín	1455	23613
buiséad	1455	23613
láigh	1453	23646
taitneamh	1453	23646
eachtrach	1453	23646
teachtaireacht	1453	23646
sealadach	1449	23711
foclóir	1449	23711
cruach	1446	23760
tuairiscigh	1446	23760
rince	1444	23793
pápa	1442	23826
pota	1432	23993
dúchasach	1431	24009
cearnóg	1430	24026
sil	1429	24043
barra	1429	24043
léarscáil	1429	24043
páirtíocht	1427	24077
bailiúchán	1425	24111
cearc	1424	24127
or	1424	24127
cha	1421	24178
sráidbhaile	1421	24178
gás	1417	24247
banríon	1413	24315
folaigh	1409	24384
choíche	1409	24384
Giúdach	1407	24419
casadh	1406	24436
straitéiseach	1406	24436
ceistigh	1405	24454
laethúil	1403	24489
tapa	1401	24524
fríd	1399	24559
arb	1398	24576
ceiliúir	1398	24576
scuab	1397	24594
eastát	1396	24611
saineolaí	1394	24647
beannacht	1392	24682
árachas	1392	24682
aoi	1390	24718
liathróid	1390	24718
murach	1388	24753
dual	1386	24789
ceardchumann	1383	24843
fón	1381	24879
práta	1381	24879
saoirse	1381	24879
captaen	1380	24897
chí	1380	24897
naomh	1379	24915
brat	1377	24951
díon	1376	24969
íochtar	1376	24969
samhlaíocht	1376	24969
sinsearach	1376	24969
éide	1375	24987
dall	1374	25006
mín	1374	25006
coincheap	1374	25006
freastal	1373	25024
amhránaí	1372	25042
ardú	1367	25134
meáchan	1365	25170
tiománaí	1365	25170
damhsaigh	1364	25189
dorchadas	1359	25282
cleas	1357	25319
gabháil	1356	25337
praiticiúil	1355	25356
cáilitheach	1350	25450
ruaig	1350	25450
garraí	1349	25469
portach	1348	25488
iascaire	1347	25507
fáiltigh	1344	25564
tionscain	1344	25564
meabhair	1342	25602
meascán	1341	25621
coiscéim	1334	25755
patrún	1334	25755
coir	1334	25755
bagair	1333	25775
seó	1331	25813
dlíodóir	1328	25872
luas	1326	25911
sealbhaigh	1325	25930
guigh	1324	25950
cúigear	1323	25969
árasán	1323	25969
paidir	1322	25989
scoir	1322	25989
buairt	1321	26009
socair	1315	26127
daonlathach	1315	26127
rua	1312	26187
aisling	1312	26187
miotal	1311	26207
armas	1310	26227
fiáin	1310	26227
scéalaíocht	1310	26227
peaca	1309	26247
snáithe	1309	26247
eitleán	1307	26287
ómós	1307	26287
aoibhinn	1305	26328
preab	1304	26348
tabhaigh	1304	26348
idé	1303	26368
buaiteoir	1303	26368
taise	1301	26409
creidmheas	1300	26429
deonaigh	1299	26449
scála	1299	26449
cóngarach	1298	26470
Cáisc	1297	26490
fiosrúchán	1294	26551
teileafón	1294	26551
gaineamh	1293	26572
ciorcal	1292	26593
grinn	1291	26613
uncail	1290	26634
athbhreithniú	1289	26654
guthán	1283	26779
brách	1281	26821
ionstraim	1280	26842
dealraigh	1279	26863
onóir	1279	26863
seisiún	1278	26884
ceachtar	1277	26905
buile	1275	26947
tuirseach	1266	27139
difear	1264	27182
gob	1262	27225
annamh	1262	27225
áilleacht	1262	27225
uaigneach	1261	27246
painéal	1261	27246
coirce	1258	27311
titim	1257	27333
scamall	1253	27420
fuacht	1252	27442
agóid	1252	27442
múch	1252	27442
stoc	1251	27464
maol	1250	27486
beithíoch	1249	27508
maireachtáil	1247	27552
cumasach	1245	27597
dealramh	1244	27619
sacar	1243	27641
colún	1241	27685
mam	1239	27730
troigh	1236	27797
coicís	1236	27797
bréan	1234	27843
mion	1230	27933
cailleach	1230	27933
salach	1229	27956
aistear	1229	27956
teith	1227	28001
eagar	1226	28024
atmaisféar	1226	28024
príosúnach	1224	28070
ríoga	1224	28070
gnólacht	1222	28116
ceapachán	1221	28139
náisiúnach	1221	28139
teocht	1221	28139
mianach	1220	28162
eolaí	1220	28162
fána	1219	28185
scor	1218	28208
síor	1216	28255
ús	1216	28255
cráigh	1213	28325
com	1210	28395
sáil	1210	28395
thar ceann	1210	28395
pósta	1209	28418
abhus	1208	28442
ciúnas	1208	28442
suarach	1208	28442
fuath	1206	28489
insint	1205	28513
machnaigh	1205	28513
réalta	1203	28560
ríomh	1200	28631
Páras	1200	28631
díomá	1198	28679
imirce	1195	28751
samhail	1195	28751
ceardlann	1195	28751
comhaill	1193	28799
ticéad	1192	28824
buartha	1191	28848
comhoibrigh	1190	28872
gaisce	1187	28945
maitheas	1186	28969
seandálaíocht	1186	28969
cupán	1185	28994
buíon	1185	28994
gleic	1182	29067
fealsúnacht	1182	29067
leac	1181	29092
béas	1181	29092
seasca	1181	29092
daichead	1179	29141
geit	1178	29166
acadúil	1174	29265
cigire	1173	29290
éacht	1173	29290
lúb	1172	29315
cuimil	1172	29315
raic	1171	29340
eite	1171	29340
amhránaíocht	1167	29441
pionós	1166	29466
dligh	1163	29542
greamaigh	1163	29542
daingnigh	1159	29644
scian	1158	29670
poibligh	1158	29670
eascair	1156	29721
M	1156	29721
fáisc	1155	29747
oil	1153	29799
trealamh	1153	29799
P	1152	29824
pláta	1152	29824
cú	1150	29876
sult	1149	29902
ithir	1149	29902
corraigh	1148	29928
luachmhar	1147	29954
anailís	1144	30033
airí	1143	30059
se	1141	30112
bileog	1141	30112
fóir	1140	30138
neartaigh	1140	30138
tiontaigh	1139	30165
iarratasóir	1139	30165
athchóirigh	1138	30191
call	1138	30191
áth	1137	30218
canúint	1137	30218
suirbhé	1136	30244
iomad	1136	30244
cíor	1133	30325
lánúin	1133	30325
tionól	1133	30325
riocht	1132	30351
aerfort	1131	30378
díbir	1129	30432
tomhais	1128	30459
iomáin	1128	30459
scáil	1127	30486
from	1126	30513
sásúil	1126	30513
eitil	1125	30540
clós	1123	30595
eireaball	1122	30622
sor	1121	30649
comh	1118	30731
J	1116	30786
feith	1115	30814
múscail	1115	30814
feithicil	1113	30869
briste	1112	30897
cór	1110	30953
bagairt	1110	30953
túisce	1109	30981
tionóil	1108	31009
galánta	1107	31037
tobac	1107	31037
cuardaigh	1106	31065
teoiric	1105	31093
dramhaíl	1103	31149
gal	1103	31149
fionn	1102	31178
úll	1101	31206
daor	1101	31206
nua-aimseartha	1100	31234
comhrac	1099	31263
Breathnach	1096	31348
bomaite	1095	31377
tomhas	1095	31377
strainséir	1093	31434
crith	1091	31492
mil	1090	31521
príomhoide	1089	31550
ál	1088	31579
teist	1088	31579
muineál	1088	31579
sciathán	1087	31608
léirmheas	1086	31637
gníomhaireacht	1086	31637
tástáil	1086	31637
bráid	1084	31695
léine	1083	31725
scata	1083	31725
sleamhnaigh	1081	31783
cinnteach	1080	31813
flaitheas	1078	31872
dátheangach	1077	31901
giota	1076	31931
réabhlóid	1075	31961
bruscar	1074	31990
sochraid	1074	31990
timpiste	1074	31990
bialann	1073	32020
feall	1071	32080
scair	1070	32110
toirt	1069	32140
amadán	1068	32170
síoraí	1067	32200
foréigean	1067	32200
tríú	1066	32231
sciob	1064	32291
daite	1063	32321
stailc	1063	32321
reachtúil	1063	32321
contúirteach	1063	32321
scread	1062	32352
imshaol	1061	32382
maisigh	1061	32382
cuil	1060	32413
treoraigh	1060	32413
bronntanas	1060	32413
ga	1059	32444
tubaiste	1059	32444
ara	1058	32474
roth	1057	32505
sona	1056	32536
seachtó	1055	32567
tarraingt	1054	32597
gearrscéal	1054	32597
bratach	1053	32628
réigh	1053	32628
easnamh	1052	32659
léacht	1052	32659
sásamh	1051	32691
dealbh	1051	32691
bóithrín	1049	32753
soir	1049	32753
maighdean	1049	32753
faraor	1048	32784
cogar	1047	32815
tanaí	1047	32815
mill	1044	32910
H	1043	32941
cruthaitheach	1043	32941
plaisteach	1042	32973
hata	1042	32973
seisear	1042	32973
oibrí	1041	33005
suite	1039	33068
cinniúint	1038	33100
poblachtach	1037	33132
muise	1036	33164
campa	1035	33196
clochán	1035	33196
triomaigh	1033	33260
cumhachtach	1026	33487
bothán	1025	33520
tairiscint	1023	33585
bradán	1022	33618
ósta	1022	33618
áirithigh	1020	33684
foghlaimeoir	1019	33717
srón	1018	33750
oscailt	1017	33783
óir	1016	33817
caipín	1015	33850
cúng	1014	33883
béic	1014	33883
dáilcheantar	1014	33883
rúnda	1013	33917
togha	1013	33917
déagóir	1011	33984
scríob	1010	34018
véarsa	1006	34153
pas	1006	34153
bos	1006	34153
soitheach	1006	34153
comhordaigh	1004	34221
feamainn	1004	34221
fál	1002	34289
Oilimpeach	1002	34289
iontaobhas	1001	34323
dearfach	1001	34323
dúnta	1001	34323
eochair	1001	34323
ábhartha	999	34392
rothar	998	34427
seanad	997	34461
turasóir	995	34530
laghdú	994	34565
diosca	994	34565
teicniúil	994	34565
daonlathas	993	34600
cothabháil	993	34600
lios	993	34600
fís	992	34635
tabhairt	992	34635
cléir	991	34670
uillinn	988	34775
glasra	987	34810
gnéas	986	34846
soicind	985	34881
gas	984	34916
nead	984	34916
comhairleach	984	34916
órga	983	34952
gasta	983	34952
táirg	982	34988
lann	982	34988
bréagach	982	34988
téip	980	35059
faobhar	977	35167
breithnigh	975	35239
rann	973	35311
ise	973	35311
bríste	970	35420
stoirm	970	35420
ógánach	970	35420
sáirsint	969	35457
coinneal	969	35457
déanmhas	969	35457
seirbhíseach	969	35457
gníomhaire	969	35457
míbhuntáiste	968	35494
min	968	35494
allas	967	35530
briseadh	967	35530
sáile	965	35604
lámhscríbhinn	965	35604
bá	964	35641
díoltas	964	35641
dialann	963	35678
gual	962	35715
macánta	961	35752
Samhna	957	35902
Rómhánach	957	35902
pionta	956	35939
fuaigh	955	35977
achrann	953	36052
trócaire	953	36052
doirt	953	36052
méadar	952	36090
lánaimseartha	952	36090
réasúnach	949	36204
ísligh	949	36204
iontráil	945	36357
fearann	945	36357
brionglóid	944	36396
feirmeoireacht	944	36396
aireacht	943	36435
folúntas	943	36435
léaráid	943	36435
fánach	942	36473
ríomhaireacht	942	36473
sábháilte	942	36473
sruthán	941	36512
dúlra	939	36590
scaitheamh	939	36590
damáiste	938	36629
mear	938	36629
aighneas	938	36629
tiubh	937	36668
reáchtáil	937	36668
finné	936	36707
ciontaigh	935	36746
foilseachán	935	36746
athbheochan	934	36786
milleán	934	36786
urchar	933	36825
all	933	36825
gearradh	933	36825
botún	932	36865
slánaigh	931	36904
albam	928	37023
iúr	928	37023
píopa	927	37063
iascach	927	37063
bríomhar	926	37103
lárionad	924	37184
feiscint	922	37264
togra	921	37305
toitín	919	37386
fathach	918	37427
uan	917	37468
dílseacht	915	37550
bata	914	37591
conspóid	914	37591
coiriúil	913	37632
éadrom	913	37632
ársa	911	37714
F	910	37756
gabhar	910	37756
coróin	910	37756
ceiliúradh	910	37756
aingeal	909	37797
deamhan	909	37797
id	908	37839
E	907	37881
leictreach	907	37881
óráid	906	37923
blais	905	37964
láimhseáil	905	37964
bricfeasta	904	38006
tasc	904	38006
cúinse	903	38049
foirmiúil	903	38049
iníoctha	902	38091
grád	902	38091
fearas	899	38218
oibleagáid	898	38260
idirdhealú	897	38303
torann	897	38303
seach	897	38303
márach	896	38346
cró	895	38389
neach	893	38475
scanraigh	893	38475
infheidhme	892	38518
baintreach	889	38648
glao	889	38648
lasair	888	38691
banaltra	888	38691
speiceas	887	38735
aistriú	887	38735
rochtain	886	38779
deifir	886	38779
faill	886	38779
dlínse	884	38866
cean	884	38866
scáthán	884	38866
moille	883	38910
glaoch	879	39087
figh	879	39087
milis	878	39132
neamhspleáchas	878	39132
maistín	877	39177
tarbh	876	39221
túr	876	39221
gramadach	876	39221
dlíthiúil	876	39221
giolla	875	39266
plúr	874	39311
múnla	874	39311
muileann	874	39311
ailtireacht	874	39311
uachtarach	873	39356
ainmneach	873	39356
méara	873	39356
réab	873	39356
coiteann	873	39356
créatúr	871	39446
leithreas	871	39446
fíochmhar	870	39492
brabús	869	39537
fíric	868	39583
buama	868	39583
móid	868	39583
sliogán	868	39583
baist	866	39674
crios	865	39720
grán	865	39720
dífhostaíocht	865	39720
leaid	864	39766
líníocht	863	39812
críonna	862	39858
laistiar	861	39905
cloí	861	39905
aoibhneas	861	39905
fiúntach	860	39951
tíreolaíocht	859	39997
lúthchleasaí	858	40044
sárú	858	40044
dána	857	40091
luí	855	40185
meath	855	40185
siombail	854	40232
truailligh	851	40373
státseirbhís	850	40421
salann	850	40421
imeartha	849	40469
réal	849	40469
oide	848	40516
cuimhneachán	848	40516
coll	847	40564
misean	847	40564
mallaibh	845	40660
cosantóir	845	40660
sean-nós	844	40708
ramhar	843	40757
caladh	843	40757
gann	842	40805
cóirigh	842	40805
luch	841	40854
feis	840	40902
comrádaí	839	40951
impireacht	839	40951
cairdiúil	838	41000
taitneamhach	836	41098
freasúra	835	41147
eabhar	835	41147
acra	833	41246
substaint	833	41246
filleadh	832	41295
cruthú	831	41345
gadhar	830	41395
táin	830	41395
geilleagar	830	41395
múinteoireacht	829	41445
náisiúnaí	829	41445
coirnéal	829	41445
col	827	41545
fógraíocht	826	41595
staraí	825	41646
Tríonóid	825	41646
ridire	823	41747
pill	823	41747
uaim	822	41798
muirear	822	41798
éascaigh	821	41849
céasadh	821	41849
aosta	821	41849
bainteach	820	41900
mionlach	819	41951
caipiteal	819	41951
goil	819	41951
cáis	819	41951
sceach	818	42002
friotal	818	42002
brónach	817	42054
siúcra	816	42105
eangach	816	42105
teannas	816	42105
soiscéal	816	42105
léas	814	42209
sionnach	814	42209
macalla	813	42261
éagóir	813	42261
prionsa	812	42313
seilg	812	42313
goill	812	42313
beacht	811	42365
mallacht	811	42365
ceolchoirm	811	42365
cliste	810	42417
séimh	810	42417
suntas	809	42470
cuntar	809	42470
scolaíocht	808	42522
ionadaíocht	807	42575
tearmann	807	42575
coimirce	807	42575
feil	807	42575
creach	806	42628
bródúil	804	42734
dearna	803	42787
tuirling	801	42894
beairic	800	42947
scíth	800	42947
gean	798	43055
bunú	798	43055
seanfhocal	798	43055
dliteanas	798	43055
oileánach	797	43109
lúcháir	797	43109
puinn	796	43163
cnag	794	43272
leithead	794	43272
malartaigh	793	43326
léachtóir	792	43381
diúltach	792	43381
fanacht	792	43381
scáileán	791	43436
rialú	791	43436
rón	790	43491
clochar	789	43546
dada	788	43601
gnás	788	43601
beár	788	43601
gadaí	788	43601
maise	787	43657
éalú	787	43657
imirt	786	43712
saolaigh	785	43768
fabhar	785	43768
géarchéim	785	43768
trasnaigh	785	43768
dearfa	784	43824
leathar	784	43824
téad	784	43824
sioc	784	43824
múnlaigh	783	43880
seachaid	783	43880
measartha	782	43936
orlach	782	43936
sceith	782	43936
ochtó	781	43992
clis	781	43992
fréamh	777	44219
príomhchathair	777	44219
scoláireacht	776	44276
airgeadra	775	44333
cuimse	775	44333
eolach	775	44333
tais	775	44333
nath	775	44333
iarsma	774	44390
claíomh	773	44447
brollach	773	44447
ainmfhocal	773	44447
comharchumann	772	44505
mórchuid	772	44505
réasún	772	44505
grásta	771	44563
craic	771	44563
clasaiceach	770	44621
taoide	769	44679
ballraíocht	768	44737
misinéir	767	44795
corr	767	44795
tuí	766	44854
dua	765	44912
re	765	44912
cliabh	765	44912
ullamh	765	44912
gaolmhar	765	44912
leoraí	764	44971
olann	764	44971
sloinne	763	45030
meangadh	763	45030
Spáinneach	762	45089
spioradálta	762	45089
faiche	762	45089
oiriúnú	762	45089
Iosrael	762	45089
súigh	762	45089
dob	760	45208
bob	760	45208
brostaigh	760	45208
ceannach	759	45267
seanadóir	758	45327
siopadóireacht	758	45327
comhoibriú	757	45387
leabhair	757	45387
deatach	756	45447
leáigh	756	45447
comóir	755	45507
gúna	755	45507
inbhear	754	45567
rannpháirteach	753	45628
comhrialtas	752	45689
díobháil	752	45689
clos	752	45689
tarrtháil	750	45811
comhghleacaí	748	45933
tugtha	748	45933
dídean	747	45995
inse	746	46056
piléar	744	46180
pearsantacht	743	46242
dóchasach	741	46367
aturnae	741	46367
docht	741	46367
fia	740	46430
aduaidh	740	46430
sealbhóir	740	46430
searmanas	738	46555
greannmhar	738	46555
compordach	738	46555
réamhrá	737	46619
meáigh	737	46619
iomláine	736	46682
gráigh	735	46745
leid	735	46745
ailse	734	46809
canna	733	46873
faire	733	46873
cúr	733	46873
cnaipe	733	46873
ruathar	733	46873
dleathach	733	46873
leabhrán	732	46937
faillí	731	47001
duille	730	47066
eallach	730	47066
feasach	730	47066
fíneáil	730	47066
seafóid	730	47066
mál	730	47066
caoch	730	47066
síoda	728	47195
seachtrach	728	47195
cam	727	47260
boc	726	47325
eadar	726	47325
intleacht	725	47390
measúnacht	724	47456
cumha	724	47456
comaoin	724	47456
aeráid	724	47456
sciath	722	47587
curadh	721	47653
dorn	720	47719
caife	719	47786
sólás	719	47786
sáith	719	47786
dos	718	47852
custam	718	47852
lipéad	718	47852
mí-ádh	717	47919
poiblíocht	717	47919
lus	716	47986
ráfla	715	48053
aerach	715	48053
achomair	715	48053
tochail	714	48120
acadamh	714	48120
dílseoir	713	48188
garsún	713	48188
feisire	711	48323
cairdeas	711	48323
Ceanada	710	48391
tosaíocht	710	48391
truailliú	709	48460
siúlóid	709	48460
seic	708	48528
cuach	707	48597
leisce	707	48597
fírinneach	707	48597
cogaíocht	707	48597
péinteáil	707	48597
leictreonach	707	48597
fóin	705	48735
cód	704	48804
áitigh	703	48873
cléireach	703	48873
clúiteach	702	48943
ab	702	48943
des	702	48943
sara	701	49013
tromchúiseach	701	49013
Críostaíocht	700	49083
fial	700	49083
airne	699	49153
feidhmiúchán	699	49153
liostaigh	699	49153
deimhniú	698	49223
dearadh	698	49223
bídeach	698	49223
tograch	697	49294
comharsanacht	697	49294
scóráil	696	49365
altóir	695	49436
alcól	695	49436
lách	695	49436
ámh	694	49507
síntiús	694	49507
coileach	694	49507
treibh	693	49579
crúb	693	49579
bród	692	49650
luibh	692	49650
faoi cheann	692	49650
cuimsigh	691	49722
tnúth	691	49722
ifreann	691	49722
mapa	690	49794
eisceacht	690	49794
comhlánaigh	689	49866
ionadaigh	688	49939
oighear	688	49939
bacach	688	49939
pléisiúr	688	49939
bís	687	50012
gé	687	50012
cearr	687	50012
smál	686	50084
rabhadh	686	50084
slog	685	50158
leon	685	50158
marcáil	684	50231
macasamhail	684	50231
tacht	683	50304
meaisín	682	50378
ceamara	682	50378
slabhra	681	50452
folláin	681	50452
scanradh	681	50452
tíos	681	50452
ullmhúchán	681	50452
áil	680	50526
tuile	680	50526
cleite	680	50526
tórramh	678	50675
aol	678	50675
gile	678	50675
maoirseacht	678	50675
comhaimseartha	678	50675
dámh	676	50825
cual	675	50901
treise	674	50976
feiliúnach	674	50976
anlann	673	51052
comóradh	673	51052
cic	673	51052
práinneach	672	51128
cac	671	51204
coinín	671	51204
inniúil	671	51204
beach	670	51280
labhairt	668	51434
céatadán	667	51511
éindí	667	51511
impigh	666	51588
meisce	666	51588
tuirse	666	51588
dóiteán	665	51666
eachtrannach	665	51666
baileach	664	51744
paidrín	663	51822
nimh	663	51822
díograis	662	51900
reiligiún	662	51900
stáitse	661	51979
cóisir	660	52057
osna	660	52057
reoigh	659	52136
míshásta	659	52136
achtachán	658	52216
liacht	658	52216
treabh	658	52216
anoir	658	52216
dréacht	657	52295
leannán	657	52295
dánlann	657	52295
sainiúil	657	52295
paisinéir	657	52295
iarnród	656	52375
stuama	656	52375
sciar	655	52455
básaigh	655	52455
ceartaigh	655	52455
próiseáil	654	52535
turgnamh	654	52535
cúitigh	653	52616
aintín	653	52616
pluais	652	52696
ealaíonta	652	52696
millteanach	652	52696
cócaireacht	652	52696
cathain	651	52777
plána	651	52777
moch	651	52777
blasta	650	52858
bainis	650	52858
naíonán	649	52940
taibhse	649	52940
iniúchóir	649	52940
seachtainiúil	648	53022
rithim	648	53022
aisíoc	648	53022
dúnmharú	648	53022
geis	648	53022
cuimhneach	647	53103
éigeandáil	646	53186
mearbhall	646	53186
gealltanas	645	53268
gúm	645	53268
beola	645	53268
ceapaire	645	53268
comhad	644	53351
creat	643	53434
íle	643	53434
cis	643	53434
cróga	642	53517
mothú	642	53517
thusa	642	53517
Bíobla	642	53517
comhlachas	642	53517
aoibh	641	53601
sicín	641	53601
inchinn	640	53684
Atlantach	640	53684
foilsitheoir	640	53684
matamaitic	639	53768
mórthimpeall	639	53768
fásach	639	53768
snaidhm	639	53768
marfach	638	53853
V	638	53853
borr	638	53853
cothromaíocht	638	53853
léiritheoir	638	53853
tionsclaíocht	637	53937
taom	637	53937
eala	636	54022
bearr	636	54022
eaglasta	636	54022
fraoch	636	54022
slachtmhar	636	54022
díomhaoin	636	54022
éigeas	635	54107
clóigh	634	54192
féith	634	54192
troscán	633	54278
bleachtaire	633	54278
dathúil	632	54364
ortha	632	54364
cime	632	54364
toll	630	54536
forás	630	54536
faisean	630	54536
uirbeach	630	54536
adharc	629	54623
fuascail	629	54623
barántas	627	54797
péintéir	627	54797
masla	626	54885
caillteanas	626	54885
meánaois	625	54973
deichniúr	625	54973
cónra	625	54973
stró	625	54973
sainigh	625	54973
singil	624	55061
ceannaghaidh	624	55061
bolscaireacht	623	55149
stiúideo	623	55149
istoíche	623	55149
coinsias	623	55149
salm	622	55238
míol	622	55238
trian	622	55238
impire	621	55327
maor	621	55327
marú	621	55327
tarchuir	621	55327
stóráil	621	55327
díograiseach	620	55416
tuisceanach	620	55416
coimhthíoch	619	55506
cnocán	618	55595
prós	618	55595
dhein	618	55595
ceilt	618	55595
príomha	617	55686
rinc	616	55776
tosaí	614	55958
staon	613	56049
goile	613	56049
deoise	613	56049
moltach	613	56049
barraíocht	613	56049
simpligh	612	56140
anraith	612	56140
dleacht	612	56140
neacht	612	56140
cuidiú	611	56232
gnóthas	611	56232
úsáideach	611	56232
craoltóir	610	56325
righin	609	56417
cith	609	56417
dreach	608	56510
tuama	608	56510
lochán	608	56510
tionsclaíoch	608	56510
lúthchleas	607	56603
tarraingteach	607	56603
seachtar	607	56603
cruachás	607	56603
ceannasaí	607	56603
ciallmhar	607	56603
rugbaí	607	56603
lámhach	607	56603
pacáiste	607	56603
cineálta	605	56790
ceirnín	605	56790
oideas	605	56790
girseach	605	56790
eachtraigh	603	56978
fágtha	603	56978
faoistin	602	57073
rópa	602	57073
sainmhíniú	602	57073
splanc	601	57168
uacht	601	57168
peata	601	57168
searbh	601	57168
foraois	600	57263
suan	600	57263
cleamhnas	600	57263
ministir	599	57359
éigeantach	599	57359
tírdhreach	599	57359
camchuairt	599	57359
athnuachan	599	57359
leic	599	57359
saoráid	599	57359
cúlaigh	599	57359
time	598	57455
toilteanach	598	57455
peileadóir	598	57455
cóiríocht	598	57455
cóipleabhar	596	57648
mias	596	57648
laige	596	57648
armtha	596	57648
cliant	595	57744
stoca	595	57744
siúr	595	57744
cnó	595	57744
dlús	594	57842
ailt	594	57842
ligh	594	57842
fráma	594	57842
bunreachtúil	594	57842
pátrún	593	57939
taighd	593	57939
scaif	592	58037
príosúnacht	592	58037
cnuasaigh	592	58037
compánach	591	58135
seanathair	591	58135
péintéireacht	591	58135
aireach	591	58135
ascaill	590	58234
tachtach	590	58234
draoi	590	58234
seirbheáil	590	58234
scornach	589	58333
beann	589	58333
both	589	58333
tré	589	58333
X	589	58333
eolaíoch	589	58333
cúntóir	588	58432
caid	587	58531
sann	587	58531
laoi	587	58531
feisteoir	587	58531
urraíocht	587	58531
ton	586	58631
glóir	586	58631
teilg	585	58732
dair	585	58732
fiúntas	585	58732
ceartlár	585	58732
níochán	585	58732
íoctha	584	58832
sástacht	583	58933
glic	583	58933
ceadaithe	583	58933
siocair	582	59034
saorstát	581	59136
mithid	581	59136
marg	581	59136
gleoite	580	59238
amaideach	580	59238
comhthionól	580	59238
péist	579	59340
luasc	578	59443
féasta	578	59443
tuairisceoir	578	59443
follasach	577	59546
oiriúint	577	59546
óid	576	59649
dé	576	59649
gus	575	59753
cairdinéal	575	59753
oibreachas	575	59753
géilleadh	574	59857
tubaisteach	574	59857
